x,Адаптивный шаг,Фиксированный шаг,Точное решение,Ошибка адапт.,Ошибка фикс.
1.8854010327e+00,-4.6067162877e-02,0.0000000000e+00,-4.6067162880e-02,2.4080112904e-12,4.6067162880e-02
1.8903342245e+00,-4.5614881433e-02,0.0000000000e+00,-4.5614881436e-02,2.3839610841e-12,4.5614881436e-02
1.8953165708e+00,-4.5162600327e-02,0.0000000000e+00,-4.5162600330e-02,2.3602578225e-12,4.5162600330e-02
1.9003490609e+00,-4.4710319566e-02,0.0000000000e+00,-4.4710319568e-02,2.3364782331e-12,4.4710319568e-02
1.9054327143e+00,-4.4258039156e-02,0.0000000000e+00,-4.4258039158e-02,2.3125806825e-12,4.4258039158e-02
1.9105685822e+00,-4.3805759105e-02,0.0000000000e+00,-4.3805759107e-02,2.2894811047e-12,4.3805759107e-02
1.9157577480e+00,-4.3353479420e-02,0.0000000000e+00,-4.3353479422e-02,2.2661039711e-12,4.3353479422e-02
1.9210013297e+00,-4.2901200108e-02,0.0000000000e+00,-4.2901200111e-02,2.2421231538e-12,4.2901200111e-02
1.9263004805e+00,-4.2448921179e-02,0.0000000000e+00,-4.2448921181e-02,2.2183574422e-12,4.2448921181e-02
1.9316563908e+00,-4.1996642640e-02,0.0000000000e+00,-4.1996642642e-02,2.1955076646e-12,4.1996642642e-02
1.9370702896e+00,-4.1544364498e-02,0.0000000000e+00,-4.1544364501e-02,2.1710966358e-12,4.1544364501e-02
1.9425434463e+00,-4.1092086764e-02,0.0000000000e+00,-4.1092086767e-02,2.1474766410e-12,4.1092086767e-02
1.9480771725e+00,-4.0639809447e-02,0.0000000000e+00,-4.0639809449e-02,2.1239607295e-12,4.0639809449e-02
1.9536728237e+00,-4.0187532554e-02,0.0000000000e+00,-4.0187532556e-02,2.1002644068e-12,4.0187532556e-02
1.9593318015e+00,-3.9735256097e-02,0.0000000000e+00,-3.9735256099e-02,2.0767762510e-12,3.9735256099e-02
1.9650555556e+00,-3.9282980085e-02,0.0000000000e+00,-3.9282980087e-02,2.0534407508e-12,3.9282980087e-02
1.9708455860e+00,-3.8830704528e-02,0.0000000000e+00,-3.8830704530e-02,2.0298901449e-12,3.8830704530e-02
1.9767034456e+00,-3.8378429437e-02,0.0000000000e+00,-3.8378429439e-02,2.0062632111e-12,3.8378429439e-02
1.9826307423e+00,-3.7926154823e-02,0.0000000000e+00,-3.7926154825e-02,1.9825599495e-12,3.7926154825e-02
1.9886291420e+00,-3.7473880698e-02,0.0000000000e+00,-3.7473880700e-02,1.9588566880e-12,3.7473880700e-02
1.9947003712e+00,-3.7021607073e-02,0.0000000000e+00,-3.7021607075e-02,1.9348064817e-12,3.7021607075e-02
2.0008462201e+00,-3.6569333960e-02,0.0000000000e+00,-3.6569333962e-02,1.9111864868e-12,3.6569333962e-02
2.0070685458e+00,-3.6117061374e-02,0.0000000000e+00,-3.6117061375e-02,1.8882118091e-12,3.6117061375e-02
2.0133692754e+00,-3.5664789325e-02,0.0000000000e+00,-3.5664789327e-02,1.8644322197e-12,3.5664789327e-02
2.0197504100e+00,-3.5212517829e-02,0.0000000000e+00,-3.5212517831e-02,1.8406942637e-12,3.5212517831e-02
2.0262140281e+00,-3.4760246900e-02,0.0000000000e+00,-3.4760246902e-02,1.8172269245e-12,3.4760246902e-02
2.0327622899e+00,-3.4307976553e-02,0.0000000000e+00,-3.4307976554e-02,1.7932044738e-12,3.4307976554e-02
2.0393974417e+00,-3.3855706802e-02,0.0000000000e+00,-3.3855706804e-02,1.7695775401e-12,3.3855706804e-02
2.0461218204e+00,-3.3403437664e-02,0.0000000000e+00,-3.3403437666e-02,1.7469359292e-12,3.3403437666e-02
2.0529378582e+00,-3.2951169156e-02,0.0000000000e+00,-3.2951169158e-02,1.7234269567e-12,3.2951169158e-02
2.0598480885e+00,-3.2498901295e-02,0.0000000000e+00,-3.2498901297e-02,1.6993281782e-12,3.2498901297e-02
2.0668551510e+00,-3.2046634100e-02,0.0000000000e+00,-3.2046634101e-02,1.6754930776e-12,3.2046634101e-02
2.0739617978e+00,-3.1594367588e-02,0.0000000000e+00,-3.1594367590e-02,1.6514151158e-12,3.1594367590e-02
2.0811709004e+00,-3.1142101780e-02,0.0000000000e+00,-3.1142101782e-02,1.6276736903e-12,3.1142101782e-02
2.0884854560e+00,-3.0689836697e-02,0.0000000000e+00,-3.0689836699e-02,1.6040190010e-12,3.0689836699e-02
2.0959085952e+00,-3.0237572360e-02,0.0000000000e+00,-3.0237572362e-02,1.5801145115e-12,3.0237572362e-02
2.1034435906e+00,-2.9785308791e-02,0.0000000000e+00,-2.9785308793e-02,1.5567720724e-12,2.9785308793e-02
2.1110938643e+00,-2.9333046015e-02,0.0000000000e+00,-2.9333046016e-02,1.5339153558e-12,2.9333046016e-02
2.1188629986e+00,-2.8880784054e-02,0.0000000000e+00,-2.8880784056e-02,1.5103335249e-12,2.8880784056e-02
2.1267547448e+00,-2.8428522936e-02,0.0000000000e+00,-2.8428522938e-02,1.4870327192e-12,2.8428522938e-02
2.1347730350e+00,-2.7976262688e-02,0.0000000000e+00,-2.7976262689e-02,1.4637319135e-12,2.7976262689e-02
2.1429219935e+00,-2.7524003337e-02,0.0000000000e+00,-2.7524003338e-02,1.4395880321e-12,2.7524003338e-02
2.1512059493e+00,-2.7071744913e-02,0.0000000000e+00,-2.7071744915e-02,1.4158847705e-12,2.7071744915e-02
2.1596294505e+00,-2.6619487449e-02,0.0000000000e+00,-2.6619487450e-02,1.3919906894e-12,2.6619487450e-02
2.1681972788e+00,-2.6167230975e-02,0.0000000000e+00,-2.6167230977e-02,1.3686794753e-12,2.6167230977e-02
2.1769144660e+00,-2.5714975528e-02,0.0000000000e+00,-2.5714975529e-02,1.3453474446e-12,2.5714975529e-02
2.1857863115e+00,-2.5262721143e-02,0.0000000000e+00,-2.5262721144e-02,1.3216962247e-12,2.5262721144e-02
2.1948184021e+00,-2.4810467859e-02,0.0000000000e+00,-2.4810467860e-02,1.2974898933e-12,2.4810467860e-02
2.2040166329e+00,-2.4358215716e-02,0.0000000000e+00,-2.4358215718e-02,1.2740503097e-12,2.4358215718e-02
2.2133872301e+00,-2.3905964758e-02,0.0000000000e+00,-2.3905964759e-02,1.2504199065e-12,2.3905964759e-02
2.2229367769e+00,-2.3453715028e-02,0.0000000000e+00,-2.3453715030e-02,1.2264841920e-12,2.3453715030e-02
2.2326722407e+00,-2.3001466576e-02,0.0000000000e+00,-2.3001466577e-02,1.2029925667e-12,2.3001466577e-02
2.2426010041e+00,-2.2549219452e-02,0.0000000000e+00,-2.2549219453e-02,1.1786023546e-12,2.2549219453e-02
2.2527308983e+00,-2.2096973709e-02,0.0000000000e+00,-2.2096973710e-02,1.1550170542e-12,2.2096973710e-02
2.2630702401e+00,-2.1644729405e-02,0.0000000000e+00,-2.1644729406e-02,1.1314178761e-12,2.1644729406e-02
2.2736278731e+00,-2.1192486601e-02,0.0000000000e+00,-2.1192486602e-02,1.1077631867e-12,2.1192486602e-02
2.2844132132e+00,-2.0740245361e-02,0.0000000000e+00,-2.0740245362e-02,1.0841744169e-12,2.0740245362e-02
2.2954362988e+00,-2.0288005754e-02,0.0000000000e+00,-2.0288005755e-02,1.0606446277e-12,2.0288005755e-02
2.3067078471e+00,-1.9835767853e-02,0.0000000000e+00,-1.9835767854e-02,1.0372605552e-12,1.9835767854e-02
2.3182393167e+00,-1.9383531738e-02,0.0000000000e+00,-1.9383531739e-02,1.0133699435e-12,1.9383531739e-02
2.3300429775e+00,-1.8931297493e-02,0.0000000000e+00,-1.8931297494e-02,9.8988872654e-13,1.8931297494e-02
2.3421319893e+00,-1.8479065208e-02,0.0000000000e+00,-1.8479065209e-02,9.6627567059e-13,1.8479065209e-02
2.3545204898e+00,-1.8026834980e-02,0.0000000000e+00,-1.8026834981e-02,9.4212831980e-13,1.8026834981e-02
2.3672236941e+00,-1.7574606914e-02,0.0000000000e+00,-1.7574606915e-02,9.1836607763e-13,1.7574606915e-02
2.3802580071e+00,-1.7122381122e-02,0.0000000000e+00,-1.7122381122e-02,8.9483975785e-13,1.7122381122e-02
2.3936411506e+00,-1.6670157726e-02,0.0000000000e+00,-1.6670157726e-02,8.7151466599e-13,1.6670157726e-02
2.4073923082e+00,-1.6217936857e-02,0.0000000000e+00,-1.6217936858e-02,8.4763099317e-13,1.6217936858e-02
2.4215322909e+00,-1.5765718660e-02,0.0000000000e+00,-1.5765718660e-02,8.2360507303e-13,1.5765718660e-02
2.4360837262e+00,-1.5313503288e-02,0.0000000000e+00,-1.5313503289e-02,8.0015508108e-13,1.5313503289e-02
2.4510712762e+00,-1.4861290912e-02,0.0000000000e+00,-1.4861290913e-02,7.7638243057e-13,1.4861290913e-02
2.4665218885e+00,-1.4409081716e-02,0.0000000000e+00,-1.4409081717e-02,7.5264273980e-13,1.4409081717e-02
2.4824650882e+00,-1.3956875904e-02,0.0000000000e+00,-1.3956875904e-02,7.2919621730e-13,1.3956875904e-02
2.4989333171e+00,-1.3504673697e-02,0.0000000000e+00,-1.3504673698e-02,7.0561091692e-13,1.3504673698e-02
2.5159623312e+00,-1.3052475342e-02,0.0000000000e+00,-1.3052475342e-02,6.8184694002e-13,1.3052475342e-02
2.5335916678e+00,-1.2600281109e-02,0.0000000000e+00,-1.2600281110e-02,6.5823214934e-13,1.2600281110e-02
2.5518651983e+00,-1.2148091301e-02,0.0000000000e+00,-1.2148091302e-02,6.3466593092e-13,1.2148091302e-02
2.5708317859e+00,-1.1695906253e-02,0.0000000000e+00,-1.1695906253e-02,6.1082389147e-13,1.1695906253e-02
2.5905460726e+00,-1.1243726339e-02,0.0000000000e+00,-1.1243726339e-02,5.8695236171e-13,1.1243726339e-02
2.6110694277e+00,-1.0791551981e-02,0.0000000000e+00,-1.0791551981e-02,5.6347114474e-13,1.0791551981e-02
2.6324711000e+00,-1.0339383654e-02,0.0000000000e+00,-1.0339383655e-02,5.3979043457e-13,1.0339383655e-02
2.6548296267e+00,-9.8872218984e-03,0.0000000000e+00,-9.8872218990e-03,5.1631268705e-13,9.8872218990e-03
2.6782345724e+00,-9.4350673278e-03,0.0000000000e+00,-9.4350673283e-03,4.9254871015e-13,9.4350673283e-03
2.7027886954e+00,-8.9829206479e-03,0.0000000000e+00,-8.9829206483e-03,4.6885759164e-13,8.9829206483e-03
2.7286106734e+00,-8.5307826731e-03,0.0000000000e+00,-8.5307826735e-03,4.4529137322e-13,8.5307826735e-03
2.7558385708e+00,-8.0786543511e-03,0.0000000000e+00,-8.0786543515e-03,4.2171648118e-13,8.0786543515e-03
2.7846343053e+00,-7.6265367930e-03,0.0000000000e+00,-7.6265367934e-03,3.9802796475e-13,7.6265367934e-03
2.8151894802e+00,-7.1744313136e-03,0.0000000000e+00,-7.1744313140e-03,3.7446001161e-13,7.1744313140e-03
2.8477331140e+00,-6.7223394844e-03,0.0000000000e+00,-6.7223394847e-03,3.5101001966e-13,6.7223394847e-03
2.8825420636e+00,-6.2702632048e-03,0.0000000000e+00,-6.2702632051e-03,3.2742038247e-13,6.2702632051e-03
2.9199553494e+00,-5.8182048005e-03,0.0000000000e+00,-5.8182048008e-03,3.0393482869e-13,5.8182048008e-03
2.9603942780e+00,-5.3661671614e-03,0.0000000000e+00,-5.3661671617e-03,2.8033825261e-13,5.3661671617e-03
3.0043914295e+00,-4.9141539401e-03,0.0000000000e+00,-4.9141539404e-03,2.5665927716e-13,4.9141539404e-03
3.0526336496e+00,-4.4621698463e-03,0.0000000000e+00,-4.4621698465e-03,2.3300458785e-13,4.4621698465e-03
3.1060280414e+00,-4.0102210988e-03,0.0000000000e+00,-4.0102210990e-03,2.0937331729e-13,4.0102210990e-03
3.1658075094e+00,-3.5583161476e-03,0.0000000000e+00,-3.5583161478e-03,1.8571429117e-13,3.5583161478e-03
3.2337082139e+00,-3.1064668887e-03,0.0000000000e+00,-3.1064668889e-03,1.6212075085e-13,3.1064668889e-03
3.3122871291e+00,-2.6546908345e-03,0.0000000000e+00,-2.6546908346e-03,1.3854715986e-13,2.6546908346e-03
3.4055377185e+00,-2.2030153212e-03,0.0000000000e+00,-2.2030153213e-03,1.1495101745e-13,2.2030153213e-03
3.5202187792e+00,-1.7514865792e-03,0.0000000000e+00,-1.7514865793e-03,9.1370487565e-14,1.7514865793e-03
3.6691950638e+00,-1.3001925018e-03,0.0000000000e+00,-1.3001925019e-03,6.7818580612e-14,1.3001925019e-03
3.8821019342e+00,-8.4933515258e-04,0.0000000000e+00,-8.4933515262e-04,4.4292043991e-14,8.4933515262e-04
4.2591040510e+00,-3.9959424168e-04,0.0000000000e+00,-3.9959424170e-04,2.0840371529e-14,3.9959424170e-04
2.2610686092e+01,-4.5881666798e-20,0.0000000000e+00,-4.5881498342e-20,1.6845653872e-25,4.5881498342e-20
1.0000000000e+02,-2.7678561811e-87,-2.7677930541e-87,-2.7677930535e-87,6.3127596004e-92,5.8801745360e-97
