x,rho,u,P,e,t
4.48,2.38323,0.768526,2.75559,1.73436,3.9468
4.52,2.38318,0.768507,2.75553,1.73436,3.9468
4.56,2.38313,0.768488,2.75546,1.73435,3.9468
4.6,2.38309,0.768469,2.7554,1.73434,3.9468
4.64,2.38305,0.768449,2.75533,1.73433,3.9468
4.68,2.38301,0.768428,2.75526,1.73432,3.9468
4.72,2.38297,0.768408,2.75519,1.7343,3.9468
4.76,2.38293,0.768386,2.75512,1.73428,3.9468
4.8,2.38289,0.768365,2.75505,1.73427,3.9468
4.84,2.38285,0.768343,2.75497,1.73425,3.9468
4.88,2.38281,0.76832,2.7549,1.73423,3.9468
4.92,2.38277,0.768297,2.75482,1.73421,3.9468
4.96,2.38273,0.768273,2.75474,1.7342,3.9468
5,2.38268,0.768249,2.75466,1.73418,3.9468
5.04,2.38264,0.768224,2.75458,1.73416,3.9468
5.08,2.38259,0.768199,2.7545,1.73414,3.9468
5.12,2.38255,0.768173,2.75441,1.73412,3.9468
5.16,2.3825,0.768147,2.75432,1.73409,3.9468
5.2,2.38245,0.76812,2.75423,1.73407,3.9468
5.24,2.3824,0.768092,2.75414,1.73405,3.9468
5.28,2.38235,0.768063,2.75404,1.73403,3.9468
5.32,2.3823,0.768034,2.75394,1.734,3.9468
5.36,2.38225,0.768004,2.75384,1.73398,3.9468
5.4,2.38219,0.767973,2.75374,1.73395,3.9468
5.44,2.38214,0.767942,2.75364,1.73393,3.9468
5.48,2.38208,0.767909,2.75353,1.7339,3.9468
5.52,2.38202,0.767876,2.75342,1.73388,3.9468
5.56,2.38196,0.767842,2.7533,1.73385,3.9468
5.6,2.3819,0.767806,2.75319,1.73382,3.9468
5.64,2.38183,0.767769,2.75306,1.73379,3.9468
5.68,2.38177,0.767732,2.75294,1.73376,3.9468
5.72,2.3817,0.767692,2.75281,1.73373,3.9468
5.76,2.38162,0.767651,2.75267,1.73369,3.9468
5.8,2.38155,0.767607,2.75252,1.73366,3.9468
5.84,2.38146,0.767559,2.75236,1.73362,3.9468
5.88,2.38137,0.767504,2.75218,1.73357,3.9468
5.92,2.38126,0.767441,2.75197,1.73352,3.9468
5.96,2.38112,0.76736,2.75171,1.73345,3.9468
6,2.38093,0.767252,2.75135,1.73336,3.9468
6.04,2.38066,0.767093,2.75082,1.73323,3.9468
6.08,2.38023,0.766847,2.75001,1.73303,3.9468
6.12,2.37954,0.766445,2.74868,1.73269,3.9468
6.16,2.37838,0.765765,2.74644,1.73213,3.9468
6.2,2.37636,0.764591,2.74256,1.73115,3.9468
6.24,2.37284,0.762534,2.73579,1.72944,3.9468
6.28,2.36665,0.758913,2.7239,1.72643,3.9468
6.32,2.35577,0.75253,2.70306,1.72113,3.9468
6.36,2.33678,0.741332,2.66681,1.71185,3.9468
6.4,2.30412,0.72191,2.60491,1.69581,3.9468
6.44,2.24955,0.688975,2.50268,1.66879,3.9468
6.48,2.16277,0.635323,2.34332,1.62522,3.9468
6.52,2.03559,0.553749,2.11712,1.56008,3.9468
6.56,1.87129,0.442858,1.83847,1.47369,3.9468
6.6,1.69334,0.31518,1.55488,1.37735,3.9468
6.64,1.53779,0.196468,1.32334,1.29082,3.9468
6.68,1.42838,0.108549,1.16995,1.22861,3.9468
6.72,1.36406,0.0549497,1.08345,1.19143,3.9468
6.76,1.33053,0.0263946,1.03944,1.17183,3.9468
6.8,1.31421,0.0123324,1.01828,1.16224,3.9468
6.84,1.30654,0.00568462,1.00839,1.15771,3.9468
6.88,1.30299,0.00260374,1.00384,1.15562,3.9468
6.92,1.30137,0.00118913,1.00175,1.15465,3.9468
6.96,1.30062,0.000542365,1.0008,1.15421,3.9468
7,1.30028,0.000247234,1.00036,1.15401,3.9468
7.04,1.30013,0.000112674,1.00017,1.15392,3.9468
7.08,1.30006,5.13463e-05,1.00008,1.15388,3.9468
7.12,1.30003,2.33987e-05,1.00003,1.15386,3.9468
7.16,1.30001,1.06632e-05,1.00002,1.15385,3.9468
7.2,1.30001,4.85958e-06,1.00001,1.15385,3.9468
7.24,1.3,2.21478e-06,1,1.15385,3.9468
7.28,1.3,1.00944e-06,1,1.15385,3.9468
7.32,1.3,4.60099e-07,1,1.15385,3.9468
7.36,1.3,2.0972e-07,1,1.15385,3.9468
7.4,1.3,9.55964e-08,1,1.15385,3.9468
7.44,1.3,4.35768e-08,1,1.15385,3.9468
7.48,1.3,1.98644e-08,1,1.15385,3.9468
7.52,1.3,9.05522e-09,1,1.15385,3.9468
7.56,1.3,4.1278e-09,1,1.15385,3.9468
7.6,1.3,1.8816e-09,1,1.15385,3.9468
7.64,1.3,8.57662e-10,1,1.15385,3.9468
7.68,1.3,3.9091e-10,1,1.15385,3.9468
7.72,1.3,1.78154e-10,1,1.15385,3.9468
7.76,1.3,8.11827e-11,1,1.15385,3.9468
7.8,1.3,3.69882e-11,1,1.15385,3.9468
7.84,1.3,1.6849e-11,1,1.15385,3.9468
7.88,1.3,7.67312e-12,1,1.15385,3.9468
7.92,1.3,3.49321e-12,1,1.15385,3.9468
7.96,1.3,1.58951e-12,1,1.15385,3.9468
8,1.3,7.22766e-13,1,1.15385,3.9468
8.04,1.3,3.28386e-13,1,1.15385,3.9468
8.08,1.3,1.49145e-13,1,1.15385,3.9468
8.12,1.3,6.769e-14,1,1.15385,3.9468
8.16,1.3,3.05476e-14,1,1.15385,3.9468
8.2,1.3,1.36208e-14,1,1.15385,3.9468
8.24,1.3,5.92974e-15,1,1.15385,3.9468
8.28,1.3,2.29727e-15,1,1.15385,3.9468
8.32,1.3,6.13051e-16,1,1.15385,3.9468
8.36,1.3,7.78265e-17,1,1.15385,3.9468
8.4,1.3,9.04598e-18,1,1.15385,3.9468
8.44,1.3,1.01826e-18,1,1.15385,3.9468
8.48,1.3,1.13829e-19,1,1.15385,3.9468
8.52,1.3,1.27033e-20,1,1.15385,3.9468
8.56,1.3,1.41457e-21,1,1.15385,3.9468
8.6,1.3,1.57194e-22,1,1.15385,3.9468
8.64,1.3,1.74511e-23,1,1.15385,3.9468
8.68,1.3,1.93779e-24,1,1.15385,3.9468
8.72,1.3,2.15415e-25,1,1.15385,3.9468
8.76,1.3,2.39854e-26,1,1.15385,3.9468
8.8,1.3,2.67512e-27,1,1.15385,3.9468
8.84,1.3,2.98764e-28,1,1.15385,3.9468
8.88,1.3,3.33943e-29,1,1.15385,3.9468
8.92,1.3,3.73353e-30,1,1.15385,3.9468
8.96,1.3,4.17303e-31,1,1.15385,3.9468
9,1.3,4.66134e-32,1,1.15385,3.9468
9.04,1.3,5.20259e-33,1,1.15385,3.9468
9.08,1.3,5.80185e-34,1,1.15385,3.9468
9.12,1.3,6.46533e-35,1,1.15385,3.9468
9.16,1.3,7.20042e-36,1,1.15385,3.9468
9.2,1.3,8.01572e-37,1,1.15385,3.9468
9.24,1.3,8.92095e-38,1,1.15385,3.9468
9.28,1.3,9.92681e-39,1,1.15385,3.9468
9.32,1.3,1.10449e-39,1,1.15385,3.9468
9.36,1.3,1.22875e-40,1,1.15385,3.9468
9.4,1.3,1.36679e-41,1,1.15385,3.9468
9.44,1.3,1.51999e-42,1,1.15385,3.9468
9.48,1.3,1.68986e-43,1,1.15385,3.9468
9.52,1.3,1.87803e-44,1,1.15385,3.9468
9.56,1.3,2.08626e-45,1,1.15385,3.9468
9.6,1.3,2.31655e-46,1,1.15385,3.9468
9.64,1.3,2.57108e-47,1,1.15385,3.9468
9.68,1.3,2.85232e-48,1,1.15385,3.9468
9.72,1.3,3.16301e-49,1,1.15385,3.9468
9.76,1.3,3.50621e-50,1,1.15385,3.9468
9.8,1.3,3.88532e-51,1,1.15385,3.9468
9.84,1.3,4.30411e-52,1,1.15385,3.9468
9.88,1.3,4.7668e-53,1,1.15385,3.9468
9.92,1.3,5.28486e-54,1,1.15385,3.9468
9.96,1.3,6.48857e-55,1,1.15385,3.9468
10,1.3,6.48857e-55,1,1.15385,3.9468
-10,13,1.41292e-58,10,1.15385,4
-9.96,13,1.41292e-58,10,1.15385,4
-9.92,13,1.03131e-57,10,1.15385,4
-9.88,13,8.40875e-57,10,1.15385,4
-9.84,13,6.86152e-56,10,1.15385,4
-9.8,13,5.59387e-55,10,1.15385,4
-9.76,13,4.55626e-54,10,1.15385,4
-9.72,13,3.70784e-53,10,1.15385,4
-9.68,13,3.01484e-52,10,1.15385,4
-9.64,13,2.44937e-51,10,1.15385,4
-9.6,13,1.9884e-50,10,1.15385,4
-9.56,13,1.61297e-49,10,1.15385,4
-9.52,13,1.30747e-48,10,1.15385,4
-9.48,13,1.05906e-47,10,1.15385,4
-9.44,13,8.5722e-47,10,1.15385,4
-9.4,13,6.93331e-46,10,1.15385,4
-9.36,13,5.60339e-45,10,1.15385,4
-9.32,13,4.52483e-44,10,1.15385,4
-9.28,13,3.65064e-43,10,1.15385,4
-9.24,13,2.94255e-42,10,1.15385,4
-9.2,13,2.36941e-41,10,1.15385,4
-9.16,13,1.90587e-40,10,1.15385,4
-9.12,13,1.53131e-39,10,1.15385,4
-9.08,13,1.22897e-38,10,1.15385,4
-9.04,13,9.85206e-38,10,1.15385,4
-9,13,7.88917e-37,10,1.15385,4
-8.96,13,6.31066e-36,10,1.15385,4
-8.92,13,5.04297e-35,10,1.15385,4
-8.88,13,4.02628e-34,10,1.15385,4
-8.84,13,3.21194e-33,10,1.15385,4
-8.8,13,2.56046e-32,10,1.15385,4
-8.76,13,2.03984e-31,10,1.15385,4
-8.72,13,1.62418e-30,10,1.15385,4
-8.68,13,1.29254e-29,10,1.15385,4
-8.64,13,1.02805e-28,10,1.15385,4
-8.6,13,8.17149e-28,10,1.15385,4
-8.56,13,6.48921e-27,10,1.15385,4
-8.52,13,5.14653e-26,10,1.15385,4
-8.48,13,4.0741e-25,10,1.15385,4
-8.44,13,3.2172e-24,10,1.15385,4
-8.4,13,2.53301e-23,10,1.15385,4
-8.36,13,1.98812e-22,10,1.15385,4
-8.32,13,1.55623e-21,10,1.15385,4
-8.28,13,1.21598e-20,10,1.15385,4
-8.24,13,9.49749e-20,10,1.15385,4
-8.2,13,7.43688e-19,10,1.15385,4
-8.16,13,5.86728e-18,10,1.15385,4
-8.12,13,4.63908e-17,10,1.15385,4
-8.08,13,3.50923e-16,10,1.15385,4
-8.04,13,1.36059e-15,10,1.15385,4
-8,13,3.48405e-15,10,1.15385,4
-7.96,13,7.14711e-15,10,1.15385,4
-7.92,13,1.35737e-14,10,1.15385,4
-7.88,13,2.51274e-14,10,1.15385,4
-7.84,13,4.59323e-14,10,1.15385,4
-7.8,13,8.33186e-14,10,1.15385,4
-7.76,13,1.50103e-13,10,1.15385,4
-7.72,13,2.68731e-13,10,1.15385,4
-7.68,13,4.78183e-13,10,1.15385,4
-7.64,13,8.45962e-13,10,1.15385,4
-7.6,13,1.48804e-12,10,1.15385,4
-7.56,13,2.60225e-12,10,1.15385,4
-7.52,13,4.52426e-12,10,1.15385,4
-7.48,13,7.82021e-12,10,1.15385,4
-7.44,13,1.34389e-11,10,1.15385,4
-7.4,13,2.296e-11,10,1.15385,4
-7.36,13,3.89965e-11,10,1.15385,4
-7.32,13,6.58439e-11,10,1.15385,4
-7.28,13,1.10517e-10,10,1.15385,4
-7.24,13,1.84399e-10,10,1.15385,4
-7.2,13,3.05833e-10,10,1.15385,4
-7.16,13,5.04194e-10,10,1.15385,4
-7.12,13,8.26198e-10,10,1.15385,4
-7.08,13,1.34565e-09,10,1.15385,4
-7.04,13,2.17834e-09,10,1.15385,4
-7,13,3.50472e-09,10,1.15385,4
-6.96,13,5.60405e-09,10,1.15385,4
-6.92,13,8.90547e-09,10,1.15385,4
-6.88,13,1.40639e-08,10,1.15385,4
-6.84,13,2.20715e-08,10,1.15385,4
-6.8,13,3.44209e-08,10,1.15385,4
-6.76,13,5.33414e-08,10,1.15385,4
-6.72,13,8.21375e-08,10,1.15385,4
-6.68,13,1.25673e-07,10,1.15385,4
-6.64,13,1.91049e-07,10,1.15385,4
-6.6,13,2.88564e-07,10,1.15385,4
-6.56,13,4.33028e-07,9.99999,1.15385,4
-6.52,13,6.45581e-07,9.99999,1.15385,4
-6.48,13,9.56161e-07,9.99999,1.15385,4
-6.44,13,1.40683e-06,9.99998,1.15385,4
-6.4,13,2.0562e-06,9.99997,1.15384,4
-6.36,13,2.98531e-06,9.99996,1.15384,4
-6.32,13,4.30522e-06,9.99994,1.15384,4
-6.28,12.9999,6.16692e-06,9.99991,1.15384,4
-6.24,12.9999,8.77387e-06,9.99987,1.15384,4
-6.2,12.9999,1.23979e-05,9.99982,1.15384,4
-6.16,12.9998,1.73989e-05,9.99974,1.15383,4
-6.12,12.9997,2.42492e-05,9.99964,1.15383,4
-6.08,12.9996,3.35628e-05,9.99951,1.15382,4
-6.04,12.9995,4.61305e-05,9.99932,1.15381,4
-6,12.9993,6.2961e-05,9.99907,1.1538,4
-5.96,12.999,8.53283e-05,9.99874,1.15379,4
-5.92,12.9987,0.000114826,9.99831,1.15377,4
-5.88,12.9982,0.000153424,9.99774,1.15374,4
-5.84,12.9977,0.000203538,9.997,1.15371,4
-5.8,12.9969,0.000268091,9.99605,1.15366,4
-5.76,12.996,0.000350585,9.99484,1.15361,4
-5.72,12.9948,0.000455168,9.9933,1.15354,4
-5.68,12.9933,0.000586693,9.99137,1.15345,4
-5.64,12.9914,0.00075077,9.98895,1.15334,4
-5.6,12.9891,0.000953806,9.98597,1.1532,4
-5.56,12.9862,0.00120302,9.9823,1.15303,4
-5.52,12.9827,0.00150645,9.97784,1.15282,4
-5.48,12.9785,0.0018729,9.97246,1.15257,4
-5.44,12.9735,0.0023119,9.96602,1.15228,4
-5.4,12.9675,0.00283361,9.95836,1.15192,4
-5.36,12.9604,0.0034487,9.94934,1.1515,4
-5.32,12.9522,0.00416819,9.93879,1.15102,4
-5.28,12.9426,0.00500327,9.92657,1.15045,4
-5.24,12.9316,0.00596513,9.9125,1.1498,4
-5.2,12.9191,0.00706474,9.89643,1.14905,4
-5.16,12.9048,0.00831262,9.87823,1.14821,4
-5.12,12.8887,0.00971868,9.85775,1.14725,4
-5.08,12.8708,0.011292,9.83487,1.14619,4
-5.04,12.8508,0.0130407,9.80949,1.145,4
-5,12.8288,0.0149718,9.78152,1.1437,4
-4.96,12.8047,0.0170909,9.75091,1.14226,4
-4.92,12.7785,0.0194027,9.71759,1.1407,4
-4.88,12.75,0.0219101,9.68156,1.13901,4
-4.84,12.7194,0.0246151,9.64281,1.13718,4
-4.8,12.6865,0.0275182,9.60136,1.13522,4
-4.76,12.6515,0.0306187,9.55724,1.13313,4
-4.72,12.6144,0.0339148,9.51052,1.13091,4
-4.68,12.5752,0.0374037,9.46127,1.12857,4
-4.64,12.5339,0.0410817,9.40956,1.1261,4
-4.6,12.4906,0.0449443,9.3555,1.1235,4
-4.56,12.4455,0.0489863,9.2992,1.12079,4
-4.52,12.3985,0.0532019,9.24076,1.11797,4
-4.48,12.3497,0.0575851,9.18031,1.11504,4
-4.44,12.2994,0.0621294,9.11797,1.112,4
-4.4,12.2474,0.0668282,9.05386,1.10887,4
-4.36,12.194,0.0716747,8.98812,1.10564,4
-4.32,12.1391,0.0766622,8.92086,1.10233,4
-4.28,12.083,0.0817838,8.85221,1.09893,4
-4.24,12.0256,0.0870329,8.78229,1.09545,4
-4.2,11.9671,0.0924031,8.71121,1.09189,4
-4.16,11.9076,0.0978878,8.63909,1.08827,4
-4.12,11.8471,0.103481,8.56604,1.08458,4
-4.08,11.7856,0.109177,8.49215,1.08083,4
-4.04,11.7234,0.114969,8.41752,1.07702,4
-4,11.6604,0.120854,8.34226,1.07315,4
-3.96,11.5967,0.126824,8.26644,1.06924,4
-3.92,11.5323,0.132876,8.19015,1.06529,4
-3.88,11.4674,0.139004,8.11346,1.06129,4
-3.84,11.402,0.145205,8.03646,1.05725,4
-3.8,11.3361,0.151474,7.9592,1.05317,4
-3.76,11.2697,0.157807,7.88175,1.04906,4
-3.72,11.203,0.164201,7.80417,1.04492,4
-3.68,11.136,0.170651,7.72652,1.04075,4
-3.64,11.0687,0.177156,7.64885,1.03655,4
-3.6,11.0011,0.183712,7.5712,1.03233,4
-3.56,10.9333,0.190315,7.49361,1.02809,4
-3.52,10.8653,0.196964,7.41614,1.02383,4
-3.48,10.7972,0.203655,7.33882,1.01955,4
-3.44,10.7289,0.210387,7.26168,1.01525,4
-3.4,10.6605,0.217157,7.18476,1.01094,4
-3.36,10.5921,0.223963,7.10808,1.00661,4
-3.32,10.5236,0.230804,7.03168,1.00227,4
-3.28,10.4551,0.237677,6.95557,0.997921,4
-3.24,10.3866,0.24458,6.87979,0.993561,4
-3.2,10.3181,0.251513,6.80436,0.989192,4
-3.16,10.2496,0.258473,6.72929,0.984816,4
-3.12,10.1811,0.26546,6.6546,0.980433,4
-3.08,10.1127,0.272471,6.58032,0.976044,4
-3.04,10.0444,0.279506,6.50645,0.971651,4
-3,9.97621,0.286563,6.43301,0.967253,4
-2.96,9.90809,0.293642,6.36001,0.962852,4
-2.92,9.84008,0.300741,6.28747,0.958449,4
-2.88,9.7722,0.30786,6.2154,0.954044,4
-2.84,9.70445,0.314997,6.1438,0.949638,4
-2.8,9.63684,0.322151,6.07269,0.945231,4
-2.76,9.56939,0.329323,6.00208,0.940824,4
-2.72,9.50211,0.33651,5.93196,0.936418,4
-2.68,9.43499,0.343712,5.86236,0.932013,4
-2.64,9.36805,0.35093,5.79326,0.927609,4
-2.6,9.3013,0.358161,5.72469,0.923208,4
-2.56,9.23474,0.365405,5.65665,0.918809,4
-2.52,9.16839,0.372662,5.58913,0.914414,4
-2.48,9.10223,0.379931,5.52215,0.910021,4
-2.44,9.03629,0.387211,5.4557,0.905632,4
-2.4,8.97056,0.394503,5.3898,0.901248,4
-2.36,8.90506,0.401805,5.32444,0.896868,4
-2.32,8.83978,0.409117,5.25963,0.892492,4
-2.28,8.77474,0.416438,5.19536,0.888122,4
-2.24,8.70993,0.423769,5.13165,0.883758,4
-2.2,8.64537,0.431108,5.06848,0.879399,4
-2.16,8.58105,0.438455,5.00588,0.875046,4
-2.12,8.51698,0.445809,4.94382,0.8707,4
-2.08,8.45316,0.453171,4.88232,0.866361,4
-2.04,8.3896,0.46054,4.82138,0.862028,4
-2,8.3263,0.467915,4.76099,0.857703,4
-1.96,8.26327,0.475296,4.70117,0.853385,4
-1.92,8.20051,0.482682,4.6419,0.849076,4
-1.88,8.13802,0.490073,4.58319,0.844774,4
-1.84,8.0758,0.497468,4.52504,0.840482,4
-1.8,8.01387,0.504867,4.46745,0.836198,4
-1.76,7.95223,0.51227,4.41043,0.831923,4
-1.72,7.89087,0.519675,4.35396,0.827657,4
-1.68,7.82981,0.527083,4.29805,0.823402,4
-1.64,7.76905,0.534492,4.24271,0.819157,4
-1.6,7.70859,0.541902,4.18793,0.814922,4
-1.56,7.64844,0.549313,4.13372,0.810699,4
-1.52,7.58861,0.556722,4.08007,0.806487,4
-1.48,7.5291,0.56413,4.027,0.802287,4
-1.44,7.46991,0.571536,3.97449,0.7981,4
-1.4,7.41106,0.578937,3.92255,0.793925,4
-1.36,7.35256,0.586334,3.8712,0.789765,4
-1.32,7.29441,0.593725,3.82042,0.78562,4
-1.28,7.23662,0.601108,3.77023,0.78149,4
-1.24,7.17921,0.608481,3.72063,0.777376,4
-1.2,7.12219,0.615842,3.67163,0.77328,4
-1.16,7.06558,0.62319,3.62324,0.769203,4
-1.12,7.00939,0.63052,3.57547,0.765146,4
-1.08,6.95365,0.637831,3.52833,0.761111,4
-1.04,6.89838,0.645118,3.48184,0.7571,4
-1,6.84361,0.652377,3.43602,0.753115,4
-0.96,6.78938,0.659602,3.39089,0.749159,4
-0.92,6.73574,0.666787,3.34648,0.745236,4
-0.88,6.68272,0.673925,3.30282,0.741349,4
-0.84,6.63039,0.681006,3.25996,0.737503,4
-0.8,6.57884,0.68802,3.21795,0.733705,4
-0.76,6.52815,0.694951,3.17686,0.72996,4
-0.72,6.47842,0.701784,3.13676,0.726278,4
-0.68,6.42982,0.708498,3.09776,0.72267,4
-0.64,6.38249,0.715067,3.05997,0.719148,4
-0.6,6.33666,0.721459,3.02356,0.71573,4
-0.56,6.29259,0.727635,2.98871,0.712436,4
-0.52,6.25059,0.733547,2.95565,0.709289,4
-0.48,6.21103,0.73914,2.92465,0.706319,4
-0.44,6.17435,0.744346,2.89602,0.70356,4
-0.4,6.14102,0.749095,2.87011,0.701049,4
-0.36,6.11152,0.753312,2.84725,0.698823,4
-0.32,6.08625,0.756934,2.82773,0.696915,4
-0.28,6.06544,0.759922,2.81171,0.695344,4
-0.24,6.04906,0.762276,2.79913,0.694108,4
-0.2,6.03673,0.764046,2.78969,0.693181,4
-0.16,6.02778,0.765327,2.78287,0.692511,4
-0.12,6.0214,0.766236,2.77802,0.692038,4
-0.08,6.01681,0.766884,2.77456,0.691703,4
-0.04,6.01343,0.767357,2.77203,0.69146,4
0,6.01086,0.76771,2.77012,0.691279,4
0.04,6.00886,0.767981,2.76865,0.691143,4
0.08,6.00728,0.76819,2.76751,0.691039,4
0.12,6.006,0.768354,2.7666,0.690959,4
0.16,6.00496,0.768484,2.76587,0.690897,4
0.2,6.00409,0.768588,2.76528,0.690849,4
0.24,6.00335,0.768673,2.76479,0.690812,4
0.28,6.00271,0.768742,2.76438,0.690783,4
0.32,6.00215,0.768799,2.76403,0.69076,4
0.36,6.00165,0.768847,2.76373,0.690743,4
0.4,6.00119,0.768888,2.76347,0.69073,4
0.44,6.00078,0.768923,2.76324,0.69072,4
0.48,6.00038,0.768954,2.76303,0.690713,4
0.52,6.00001,0.76898,2.76284,0.690708,4
0.56,5.99966,0.769003,2.76267,0.690705,4
0.6,5.99932,0.769024,2.76251,0.690705,4
0.64,5.99899,0.769043,2.76236,0.690705,4
0.68,5.99867,0.769059,2.76222,0.690708,4
0.72,5.99835,0.769075,2.76209,0.690711,4
0.76,5.99804,0.769088,2.76196,0.690716,4
0.8,5.99773,0.769101,2.76184,0.690722,4
0.84,5.99742,0.769112,2.76173,0.690729,4
0.88,5.99711,0.769122,2.76162,0.690737,4
0.92,5.99679,0.769132,2.76151,0.690747,4
0.96,5.99648,0.769141,2.76141,0.690757,4
1,5.99616,0.769148,2.76131,0.690769,4
1.04,5.99584,0.769156,2.76121,0.690781,4
1.08,5.99552,0.769162,2.76112,0.690795,4
1.12,5.99519,0.769168,2.76102,0.69081,4
1.16,5.99485,0.769174,2.76093,0.690827,4
1.2,5.9945,0.769179,2.76085,0.690845,4
1.24,5.99415,0.769183,2.76076,0.690864,4
1.28,5.99379,0.769187,2.76067,0.690884,4
1.32,5.99341,0.769191,2.76059,0.690906,4
1.36,5.99303,0.769194,2.76051,0.69093,4
1.4,5.99263,0.769197,2.76043,0.690956,4
1.44,5.99222,0.769199,2.76035,0.690983,4
1.48,5.99179,0.769201,2.76027,0.691013,4
1.52,5.99135,0.769203,2.76019,0.691044,4
1.56,5.99088,0.769204,2.76011,0.691079,4
1.6,5.99039,0.769205,2.76004,0.691116,4
1.64,5.98988,0.769205,2.75996,0.691157,4
1.68,5.98932,0.769205,2.75989,0.691202,4
1.72,5.98873,0.769205,2.75981,0.691252,4
1.76,5.98808,0.769205,2.75974,0.691308,4
1.8,5.98736,0.769204,2.75967,0.691373,4
1.84,5.98653,0.769203,2.75959,0.69145,4
1.88,5.98556,0.769201,2.75952,0.691544,4
1.92,5.98438,0.7692,2.75945,0.691662,4
1.96,5.98292,0.769198,2.75937,0.691813,4
2,5.98104,0.769196,2.7593,0.692012,4
2.04,5.97859,0.769193,2.75923,0.692278,4
2.08,5.97534,0.76919,2.75916,0.692636,4
2.12,5.971,0.769187,2.75908,0.693122,4
2.16,5.96518,0.769184,2.75901,0.693779,4
2.2,5.95742,0.76918,2.75894,0.694665,4
2.24,5.94712,0.769176,2.75887,0.69585,4
2.28,5.93358,0.769172,2.75879,0.697419,4
2.32,5.91598,0.769167,2.75872,0.699476,4
2.36,5.89339,0.769163,2.75865,0.702138,4
2.4,5.86479,0.769158,2.75858,0.705544,4
2.44,5.82909,0.769152,2.75851,0.709846,4
2.48,5.78518,0.769147,2.75843,0.715215,4
2.52,5.73197,0.769141,2.75836,0.721836,4
2.56,5.66845,0.769135,2.75829,0.729906,4
2.6,5.59376,0.769128,2.75822,0.739633,4
2.64,5.50724,0.769122,2.75815,0.751233,4
2.68,5.40853,0.769115,2.75808,0.764924,4
2.72,5.29758,0.769108,2.75801,0.780926,4
2.76,5.17469,0.769101,2.75794,0.799452,4
2.8,5.04057,0.769093,2.75788,0.820704,4
2.84,4.89632,0.769085,2.75781,0.844863,4
2.88,4.74338,0.769077,2.75775,0.872083,4
2.92,4.58354,0.769069,2.75769,0.902476,4
2.96,4.41882,0.769061,2.75763,0.936096,4
3,4.25143,0.769052,2.75757,0.972931,4
3.04,4.08367,0.769043,2.75751,1.01288,4
3.08,3.91782,0.769034,2.75746,1.05574,4
3.12,3.75605,0.769025,2.7574,1.10118,4
3.16,3.60038,0.769016,2.75735,1.14878,4
3.2,3.45253,0.769006,2.7573,1.19795,4
3.24,3.31394,0.768996,2.75725,1.24802,4
3.28,3.18571,0.768986,2.7572,1.29824,4
3.32,3.06857,0.768976,2.75716,1.34777,4
3.36,2.96292,0.768965,2.75711,1.39581,4
3.4,2.86881,0.768954,2.75707,1.44157,4
3.44,2.78602,0.768944,2.75702,1.48439,4
3.48,2.71408,0.768932,2.75698,1.52371,4
3.52,2.65233,0.768921,2.75694,1.55916,4
3.56,2.59996,0.768909,2.75689,1.59054,4
3.6,2.55606,0.768898,2.75685,1.61783,4
3.64,2.51971,0.768886,2.75681,1.64114,4
3.68,2.48996,0.768873,2.75676,1.66073,4
3.72,2.46588,0.768861,2.75672,1.67692,4
3.76,2.44662,0.768848,2.75668,1.69009,4
3.8,2.43139,0.768835,2.75663,1.70065,4
3.84,2.41947,0.768822,2.75659,1.709,4
3.88,2.41026,0.768809,2.75654,1.7155,4
3.92,2.40321,0.768795,2.75649,1.72051,4
3.96,2.39788,0.768782,2.75645,1.72431,4
4,2.39388,0.768767,2.7564,1.72715,4
4.04,2.39092,0.768753,2.75635,1.72926,4
4.08,2.38874,0.768739,2.7563,1.73081,4
4.12,2.38716,0.768724,2.75625,1.73192,4
4.16,2.38602,0.768709,2.7562,1.73272,4
4.2,2.3852,0.768693,2.75615,1.73328,4
4.24,2.38462,0.768678,2.7561,1.73367,4
4.28,2.38421,0.768662,2.75604,1.73393,4
4.32,2.38392,0.768646,2.75599,1.73411,4
4.36,2.38371,0.768629,2.75593,1.73423,4
4.4,2.38356,0.768612,2.75588,1.7343,4
4.44,2.38345,0.768595,2.75582,1.73435,4
4.48,2.38336,0.768578,2.75576,1.73437,4
4.52,2.3833,0.76856,2.7557,1.73438,4
4.56,2.38324,0.768542,2.75564,1.73438,4
4.6,2.3832,0.768524,2.75558,1.73438,4
4.64,2.38315,0.768505,2.75551,1.73437,4
4.68,2.38311,0.768485,2.75545,1.73436,4
4.72,2.38307,0.768466,2.75538,1.73435,4
4.76,2.38304,0.768446,2.75532,1.73433,4
4.8,2.383,0.768426,2.75525,1.73432,4
4.84,2.38296,0.768405,2.75518,1.7343,4
4.88,2.38292,0.768383,2.75511,1.73428,4
4.92,2.38288,0.768362,2.75504,1.73427,4
4.96,2.38284,0.76834,2.75496,1.73425,4
5,2.3828,0.768317,2.75489,1.73423,4
5.04,2.38276,0.768294,2.75481,1.73421,4
5.08,2.38272,0.76827,2.75473,1.73419,4
5.12,2.38267,0.768246,2.75465,1.73417,4
5.16,2.38263,0.768221,2.75456,1.73415,4
5.2,2.38258,0.768195,2.75448,1.73413,4
5.24,2.38254,0.768169,2.75439,1.73411,4
5.28,2.38249,0.768143,2.7543,1.73409,4
5.32,2.38244,0.768116,2.75421,1.73407,4
